Date,ticker_P,le cours d'ouverture_P,le plus haut_P,le plus bas_P,le cours de cl??ture_P,le volume de titres ??chang??s_P,Gtrends_P,nom_P,ISIN_P,ISIN_G,nom_G,Gtrends_G,le volume de titres ??chang??s_G,le cours de cl??ture_G,le plus haut_G,le plus bas_G,le cours d'ouverture_G,ticker_G
1/16/2018,BNP,67.35,67.64,66.66,67.01,2951424,60.7854039,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,18.66173896,3229554,5513.82,5535.95,5500.22,5513.7,PX1
1/16/2018,KER,373.6786,376.6531,372.0054,374.887,158628,46.93333333,Kering,FR0000121485,FR0003500008,CAC 40,18.66173896,3229554,5513.82,5535.95,5500.22,5513.7,PX1
1/16/2018,CA,17.935,18.1,17.91,18,2615834,51.64854506,Carrefour,FR0000120172,FR0003500008,CAC 40,18.66173896,3229554,5513.82,5535.95,5500.22,5513.7,PX1
1/16/2018,STM,19.85,19.97,19.695,19.695,1101362,219.7550676,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,18.66173896,3229554,5513.82,5535.95,5500.22,5513.7,PX1
1/16/2018,AIR,89.9,90.27,89.65,89.97,1565132,102.0775985,Airbus,NL0000235190,FR0003500008,CAC 40,18.66173896,3229554,5513.82,5535.95,5500.22,5513.7,PX1
1/17/2018,DG,86.96,87.84,86.74,87.42,1324738,93.20855615,Vinci,FR0000125486,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,VIV,23.79,23.79,23.52,23.55,3030706,32.55525606,Vivendi,FR0000127771,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,GLE,45.685,45.765,45.03,45.285,4968047,83.5913242,Societe Generale,FR0000130809,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,RI,130.5,131.65,130.3,131,403185,36.83574879,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,VIE,20.91,21.09,20.85,21.09,1639112,96.44366197,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,ML,130,130.85,128.7,129.7,541788,77.61107932,Michelin,FR0000121261,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,FP,47.97,48.125,47.65,47.88,4612458,96.31375349,Total,FR0000120271,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,RMS,445.6,450,445.4,448,48901,85.10793651,Hermes,FR0000052292,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,CA,17.985,18.09,17.615,17.685,3667038,53.12421777,Carrefour,FR0000120172,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,MT,29.87,30.39,29.7,29.775,4880591,30.20865801,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,KER,374.887,380.4643,372.2842,374.0504,181185,50.22690058,Kering,FR0000121485,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,EL,112.05,112.35,111.4,111.55,394803,74.79743542,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,ACA,15.165,15.195,14.96,15.195,6521346,84.32403783,Credit Agricole,FR0000045072,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,STM,19.68,19.79,19.415,19.635,2436769,186.2331081,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,SGO,47.88,48.21,47.76,47.885,1322657,84.32539683,Saint Gobain,FR0000125007,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,BNP,66.42,66.89,65.83,66.38,3613661,54.52808291,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,FTI,27.36,27.61,27.03,27.33,1306311,186.2068966,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,EN,45.58,45.74,45.23,45.63,714020,101.0647287,Bouygues,FR0000120503,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,SAF,90,90.36,89.8,90.1,930409,95.89763336,Safran,FR0000073272,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,CS,26.77,26.98,26.64,26.71,4735080,99.51319149,Axa,FR0000120628,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,OR,183.05,186,183.05,184.4,388263,85.53125296,L'oreal,FR0000120321,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,BN,68.75,69.36,68.61,69.12,1522721,108.854065,Danone,FR0000120644,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,RNO,89.41,90.49,89.02,89.63,805368,93.60421053,Renault,FR0000131906,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,ORA,14.58,14.62,14.52,14.545,5085185,90.15498322,Orange,FR0000133308,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,UG,18.22,18.335,18.16,18.275,3263663,80.04474638,Peugeot,FR0000121501,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,ENGI,14.66,14.67,14.46,14.55,4891921,105.0726974,Engie,FR0010208488,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,SW,108.8,109.4,108,108.95,322803,34.73593074,Sodexo,FR0000121220,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,SU,74.72,75.9,74.62,74.62,1671087,114.9258543,Schneider Electric,FR0000121972,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,ATO,126.9,127.75,126.8,127.2,183444,85.0469997,Atos,FR0000051732,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,DSY,92.74,92.86,91.72,92.24,291319,41.54135338,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,PUB,58.36,58.5,56.74,57.14,894193,115.2046036,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,AI,108,109.4,107.7,108.9,1033294,109.344239,Air Liquide,FR0000120073,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,SAN,73.02,73.58,72.62,72.87,2291071,105.2867875,Sanofi,FR0000120578,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,AC,45.78,45.82,45.32,45.35,1371629,51.05595409,Accor Hotels,FR0000120404,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,AIR,89.37,90.3,89.25,89.74,1104333,87.49508441,Airbus,NL0000235190,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,MC,241.5,244.45,241.5,242.35,506385,20.86121739,Lvmh,FR0000121014,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,LR,66.02,66.48,66,66.2,358599,44.97706589,Legrand SA,FR0010307819,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,FR,64.02,64.98,63.6,64.66,623644,93.91124871,Valeo,FR0013176526,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,URW,206.4,207.5,205,205.3,331681,52.64227642,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/17/2018,CAP,105.9,107.05,105.45,106.05,466877,75.2176445,CapGemini,FR0000125338,FR0003500008,CAC 40,18.2065746,3322405,5493.99,5518.39,5485.02,5496.26,PX1
1/18/2018,OR,184.6,185.05,181.95,183.4,560051,88.48060651,L'oreal,FR0000120321,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,CA,18.22,18.575,17.98,18.22,9454660,50.17287234,Carrefour,FR0000120172,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,SGO,48.06,48.08,47.725,47.85,963358,84.32539683,Saint Gobain,FR0000125007,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,EN,45.88,45.89,45.41,45.75,768659,95.37094121,Bouygues,FR0000120503,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,DSY,92.94,93.26,92.24,93.06,275717,28.68331543,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,CAP,106.55,106.85,105.45,106.55,451226,73.2382328,CapGemini,FR0000125338,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,DG,87.62,87.72,87.02,87.4,1108787,91.9657754,Vinci,FR0000125486,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,URW,205.3,206,202.4,203,469287,64.34056007,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,ACA,15.205,15.27,15.075,15.27,4349522,83.18452381,Credit Agricole,FR0000045072,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,RNO,89.89,90.09,89.02,89.21,704364,94.6,Renault,FR0000131906,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,RI,131.65,131.65,130.05,130.95,546515,40.76489533,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,MT,30.1,30.2,29.575,29.86,4195117,22.04415584,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,RMS,449,449,439.7,441.7,65119,83.92588183,Hermes,FR0000052292,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,VIE,21.07,21.08,20.69,20.89,1996970,101.5196442,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,SU,75,75.2,74.2,75.2,1772845,99.98549323,Schneider Electric,FR0000121972,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,CS,26.805,27.395,26.78,27.255,8565469,97.14382979,Axa,FR0000120628,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,SAF,90.12,91.18,90.04,91.18,772912,90.78309292,Safran,FR0000073272,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,VIV,23.64,23.74,23.2,23.26,3633740,32.55525606,Vivendi,FR0000127771,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,BNP,66.5,66.7,65.99,66.63,2973050,57.20979191,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,GLE,45.07,45.335,44.78,45.13,3888065,85.79109589,Societe Generale,FR0000130809,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,UG,18.275,18.38,18.16,18.315,2284542,80.04474638,Peugeot,FR0000121501,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,SAN,73.12,73.21,72.26,72.37,2429367,96.21034026,Sanofi,FR0000120578,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,FR,65,65.22,64.64,65,524525,97.00722394,Valeo,FR0013176526,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,SW,109.4,109.7,108.6,109.45,265319,34.73593074,Sodexo,FR0000121220,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,EL,111.65,112.15,109.7,110.1,654336,66.84026144,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,AC,45.31,45.49,44.9,45.24,1544749,47.55897093,Accor Hotels,FR0000120404,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,ATO,127.5,127.65,126.6,127.3,301523,83.79630853,Atos,FR0000051732,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,AI,108.9,109.8,108.7,109.8,805554,112.3399716,Air Liquide,FR0000120073,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,ENGI,14.56,14.575,14.32,14.435,6209839,103.836548,Engie,FR0010208488,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,BN,69.19,69.5,69.01,69.42,1529157,105.4523755,Danone,FR0000120644,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,STM,20.01,20.48,19.855,20.38,3121453,297.972973,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,FTI,27.6,27.85,27.14,27.35,984132,76.55172414,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,MC,243.05,243.7,238,238.75,638297,22.51686957,Lvmh,FR0000121014,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,AIR,90.49,92.56,90.02,90.4,2656032,132.5683097,Airbus,NL0000235190,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,ORA,14.6,14.68,14.395,14.46,5300283,89.19588765,Orange,FR0000133308,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,KER,375.1659,376.5602,370.2392,372.5631,159510,54.34385965,Kering,FR0000121485,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,LR,66.24,66.48,66.16,66.48,335686,61.49925336,Legrand SA,FR0010307819,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,ML,130.25,130.5,127.05,127.9,703297,81.69587297,Michelin,FR0000121261,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,FP,47.99,48.135,47.39,47.585,5702316,100.501308,Total,FR0000120271,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/18/2018,PUB,57.44,58.1,57.16,57.68,666504,124.3478261,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,17.29624587,3691565,5494.83,5515.16,5474.11,5511.3,PX1
1/19/2018,RMS,442,445.1,440.3,445.1,55527,83.92588183,Hermes,FR0000052292,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,DG,87.28,88,87.04,87.76,1243740,84.50909091,Vinci,FR0000125486,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,BNP,66.76,67.12,66.32,66.95,2999504,52.74027692,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,BN,69.62,70.55,69.49,70.39,1884594,107.7201685,Danone,FR0000120644,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,VIE,21.11,21.22,20.88,21.06,2634807,70.04855448,Veolia Environ.,FR0000124141,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,MT,29.9,30.25,29.825,30.1,4502457,29.39220779,Arcelor Mittal,LU1598757687,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,RI,130.2,130.9,128.9,130,594955,37.81803543,Pernod Ricard,FR0000120693,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,SW,109.5,109.95,109,109.7,280487,31.79220779,Sodexo,FR0000121220,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,LR,66.4,67,66.38,66.76,331667,52.32026032,Legrand SA,FR0010307819,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,ENGI,14.445,14.45,14.315,14.42,5834533,87.76660604,Engie,FR0010208488,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,AC,45.24,46.37,45.19,45.99,1063189,51.05595409,Accor Hotels,FR0000120404,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,EN,45.67,45.71,45.42,45.61,597968,91.10060056,Bouygues,FR0000120503,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,CAP,106.7,108.5,106.45,108.45,518847,62.35146846,CapGemini,FR0000125338,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,FR,64.5,65.52,64.36,65.38,492998,81.52734778,Valeo,FR0013176526,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,AIR,90.94,92.88,90.87,92.79,2463329,106.0546478,Airbus,NL0000235190,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,SAF,91.38,92.36,90.84,91.26,1013161,90.78309292,Safran,FR0000073272,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,ACA,15.23,15.36,15.15,15.205,3560920,80.90549576,Credit Agricole,FR0000045072,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,SAN,72.37,73.17,72.21,72.95,2264166,92.57976138,Sanofi,FR0000120578,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,MC,238.55,241.8,238.35,240.95,739547,19.86782609,Lvmh,FR0000121014,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,VIV,23.26,23.67,23.26,23.64,3434887,28.81940701,Vivendi,FR0000127771,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,ML,127.8,130,127.8,129.5,455234,83.05747085,Michelin,FR0000121261,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,AI,109.15,109.75,108.85,109,1233126,88.37411095,Air Liquide,FR0000120073,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,CS,27.19,27.56,27.185,27.335,6183023,91.22042553,Axa,FR0000120628,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,CA,18.235,18.485,18.21,18.36,4247164,54.59989049,Carrefour,FR0000120172,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,UG,18.295,18.53,18.27,18.47,3173836,80.99766002,Peugeot,FR0000121501,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,OR,183.45,185.95,183.4,185.8,527077,91.42996006,L'oreal,FR0000120321,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,SGO,47.82,48.375,47.82,48.105,1504500,88.82275132,Saint Gobain,FR0000125007,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,FP,47.42,47.66,47.11,47.29,7686936,96.31375349,Total,FR0000120271,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,URW,202.5,204.5,202,203,473532,52.64227642,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,DSY,93.1,94.12,93.1,94.12,220911,63.30110992,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,GLE,45.27,45.59,45.14,45.33,3148111,79.19178082,Societe Generale,FR0000130809,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,RNO,89.1,90.43,89.05,90.29,902310,95.59578947,Renault,FR0000131906,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,PUB,57.66,58.38,56.92,58.1,492141,96.91815857,Publicis Groupe,FR0000130577,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,ATO,127.3,128.5,126.85,128.35,281956,83.79630853,Atos,FR0000051732,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,FTI,27.21,27.24,26.73,26.94,1521849,18.62068966,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,EL,110.05,112.25,109.95,112.05,599788,57.29165266,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,KER,375.2588,383.9036,374.3293,383.067,290180,51.0502924,Kering,FR0000121485,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,STM,20.45,20.7,20.32,20.43,2897193,238.3783784,Stmicroelectronics,NL0000226223,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,SU,74.92,76.06,74.86,75.64,1364437,94.23920052,Schneider Electric,FR0000121972,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/19/2018,ORA,14.465,14.54,14.37,14.45,6810712,87.27769652,Orange,FR0000133308,FR0003500008,CAC 40,17.29624587,3742970,5526.51,5528.89,5490.32,5493.99,PX1
1/22/2018,URW,202.8,204.8,202.2,204.8,350720,64.34056007,Unibail - Wfd Unibai,FR0013326246,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,BN,70.32,70.81,69.9,70.59,1212476,105.4523755,Danone,FR0000120644,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,EL,111.95,113.4,111.65,113.1,510029,53.31306567,EssilorLuxottica,FR0000121667,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,SGO,48.135,48.3,47.885,48.085,1193323,79.82804233,Saint Gobain,FR0000125007,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,DSY,93.9,94.06,93.28,93.98,230420,34.61779449,Dassault Systemes,FR0000130650,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,SAF,91.4,91.56,90.76,90.8,759621,95.89763336,Safran,FR0000073272,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,KER,382.4163,383.9966,379.8136,380.4643,145071,48.58011696,Kering,FR0000121485,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,VIV,23.64,23.96,23.61,23.95,2294471,41.09433962,Vivendi,FR0000127771,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,CAP,108.8,108.8,106.95,107.45,495507,66.31029186,CapGemini,FR0000125338,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,SW,109.85,109.95,107.35,107.5,331918,34.14718615,Sodexo,FR0000121220,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,RNO,90.09,91.68,89.94,91.28,902816,97.58736842,Renault,FR0000131906,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,DG,87.28,88,87.16,88,968787,88.23743316,Vinci,FR0000125486,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,SU,75.58,76.04,75.24,75.78,1066623,109.1795616,Schneider Electric,FR0000121972,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,FTI,27.28,27.87,27.12,27.86,1775449,111.7241379,TechnipFMC,GB00BDSFG982,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,BNP,66.92,67.99,66.53,67.55,3439278,54.52808291,Bnp Paribas,FR0000131104,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,ORA,14.45,14.895,14.425,14.765,9540543,90.15498322,Orange,FR0000133308,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,AC,45.9,46.28,45.72,46.28,868495,64.34449008,Accor Hotels,FR0000120404,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
1/22/2018,FR,65.42,65.68,65.28,65.32,480982,94.94324045,Valeo,FR0013176526,FR0003500008,CAC 40,16.8410815,3459640,5541.99,5543.06,5512.27,5520.21,PX1
